entrezID	val
NM_018094	23708	0.593738212981298
NR_030241	693124	-0.437582727788807
NM_130777	9502	-0.397968945057053
NR_003711	100124541	3.4295262238361
NR_027250	280659	-4.96759834915549
NM_173358	280658	-5.76477148590818
NM_001164417	727837	-5.87009424190671
NM_175698	6757	-6.01664630966117
NM_130776	170626	-5.998791903642
NR_102368	101340250	3.4295262238361
NM_001099684	727866	3.42077933233392
NM_018969	54328	0.630841023800204
NM_022117	64061	3.67511451255065
NR_110456	102723508	2.32066705070181
NR_106916	102465516	-2.39063801279472
NR_106955	102465539	3.67270433262881
NR_106954	102466759	2.73354481775653
NM_058163	90121	4.06520611903074
NM_004463	2245	3.07581598315722
NM_031407	10075	3.34125963636716
NM_198510	347365	-0.621116891898394
NM_001037967	212	-5.77386669815631
NM_001015038	389860	-3.02771200462691
NM_207339	203569	-3.63652081973067
NR_002953	677799	2.62733160774915
NM_001013435	90737	-5.8601637639786
NM_014061	28986	1.95320841058115
NM_001190708	100463488	7.02736359983415
NM_201286	158880	-0.105127186463024
NM_013444	29978	2.4583702236606
NR_015367	550643	4.05609316472035
NR_002308	442454	0.421565409409071
NM_019003	54466	-0.363865914791642
NM_174912	158584	0.769993518119431
NM_007157	158586	-0.257226365276912
NM_007156	7789	-1.21261670122155
NM_001012968	139886	0.410223436860541
NR_015353	92249	2.74832078960837
NM_130388	142689	-2.17147270125767
NM_152424	139285	0.272279256907142
NM_017677	55613	-2.50129680810262
NR_046803	100874355	-5.43126817538084
NM_001010888	340554	-0.674910169648143
NR_033742	83957	-3.77242711366485
NR_029637	407008	-1.14733382346144
NM_002444	4478	5.84205287792645
NM_004429	1947	3.11584484127331
NR_103715	100996279	-0.867202787718709
NM_015686	27112	-0.966032342733425
NM_001002254	158835	-4.96570084827935
NM_207320	139562	-0.392957729985769
NM_198512	347516	-6.61235061443934
NR_037494	100500887	0.640076872171704
NM_001551	3476	3.21575482195038
NM_002565	5030	-4.36176753766029
NM_001032726	347517	-3.82942236305172
NM_004312	407	-4.02209361706741
NM_016484	51248	3.928561560317
NM_002547	4983	2.97885172184833
NM_012310	24137	2.54264111274444
NM_001003811	56159	-2.60576871497841
NR_109801	100873930	-2.46977895122721
NM_000206	3561	3.9468065253682
NM_005120	9968	3.07065476103527
NM_001145140	100130361	0.421312447493998
NM_207422	392490	-3.95724563524124
NM_001013627	340527	-1.7576008735152
NR_002309	441502	3.77887160414356
NM_001024455	340526	-0.0771260751729118
NM_017669	54821	-0.202188953373763
NM_001007	6191	8.6922308734928
NM_033053	63947	-2.43159634214737
NR_120494	100132304	-4.84598108690144
NM_001080851	728656	-2.43816434167679
NR_120499	100129407	-4.84598108690144
NR_026594	653687	-1.44195651396728
NR_110391	101928259	-3.93724310823894
NR_027291	645996	-0.249540778563409
NM_021963	4674	-2.06224889776178
NR_029423	139201	-5.24052083416819
NR_001568	618	5.67365807448411
NR_002226	27160	1.70234671239333
NM_052957	93953	-1.26584479202462
NR_034005	441501	-1.43413113423866
NR_003255	9383	-1.36979166575536
NR_001564	7503	4.26559530511542
NM_006517	6567	0.853772507883371
NM_001008537	340533	-3.36762625255067
NR_024582	554203	1.98092794536761
NR_028379	100302692	0.707229640980477
NR_030398	693122	1.36097265191888
NR_030620	100126317	2.05510929112402
NR_030785	442919	0.902784219011474
NM_138703	139599	-3.51543948019682
NR_030737	286495	1.57497992228585
NM_020932	57692	-0.582712545176591
NM_003868	8823	-3.05351020704377
NM_001866	1349	5.7100331253541
NM_032121	84061	3.73066020691629
NM_015975	51616	1.9582734049855
NM_000291	5230	5.61954700531713
NM_001029891	441531	2.16529786845667
NM_152694	203430	-5.39597155408716
NM_032553	84636	-2.00247561854805
NR_110646	101060146	-1.30257237680621
NM_016954	50945	-6.58230012598945
NM_153252	254065	0.53989461962737
NM_000307	5456	-6.38430607933125
NM_030763	79366	1.61719170009599
NM_003022	6451	4.48649247894341
NM_014496	27330	-0.953228147098412
NM_198450	139322	0.715715760894027
NM_001012980	340562	-2.70706091726377
NM_021998	7552	1.04800980627069
NM_024921	79983	-2.18900454954742
NM_019117	56062	-5.09823399103193
NR_110659	102724167	-3.94306994163537
NM_080832	140886	-3.41707013252631
NM_004538	4675	-1.31177665466046
NR_024608	442459	-2.53407751612487
NM_022144	64102	-2.41113029980579
NM_013347	29935	-0.766181012269651
NR_125391	10824	-0.944016343334527
NM_014467	27286	1.95788018041062
NM_013955	27035	-5.24117761048655
NM_001325	1478	1.69162827528659
NM_212559	402415	-2.81378492743916
NM_021637	59353	-2.78820549320985
NM_006733	2491	-0.505942138149176
NM_016608	51309	2.07218808124842
NM_001199973	100529097	2.9410685569999
NM_000169	2717	2.78851857216435
NM_001006938	158931	-0.66508258532776
NM_001277423	100996648	-6.36335052243986
NM_080390	140597	0.0674459708484035
NM_001099686	728343	-2.84418298871703
NM_021992	11013	2.12646476716828
NR_002216	55999	-6.33362311179788
NR_038988	100287765	-0.955146679813928
NM_001031834	282808	-1.3703989777295
NM_018476	55859	-0.160108088466856
NM_022052	56000	-3.28215649931734
NM_001012979	340543	-0.899074677063973
NM_152278	56849	-1.38761318747769
NM_080879	142684	-1.42666326297297
NM_001199818	100528062	-1.24040199806527
NM_016370	51209	-0.954065494666897
NM_001024452	441509	-5.75490475940473
NM_182541	203562	-1.20838826636552
NM_194324	286527	2.32457239614628
NR_003238	767811	0.952186690774408
NR_130172	100101478	0.985383751757255
NM_001164416	286436	-1.72882637953248
NM_153448	80712	-3.72780599919767
NM_207318	139231	1.27233939187739
NM_198465	203447	-3.37700009795774
NM_001012755	401612	-1.43845681016748
NR_039980	286437	3.07412477102881
NM_017416	26280	-6.10252894151308
NM_173494	139212	-2.4989248626489
NR_046750	100874122	-4.92513632865609
NM_032428	84443	-1.37643205846048
NM_031273	56156	-6.17898828472594
NR_110395	101928335	-2.9224855044377
NM_003604	8471	-2.76093749569614
NM_001522	2986	-6.6415406233686
NR_110652	101928358	-3.85860595113518
NM_012282	23630	-2.11413943911166
NR_002718	6998	-2.75865548699838
NM_020769	57529	-5.48942143985907
NR_038978	340544	-1.63308061851676
NR_033974	401613	-6.3503778925825
NM_014289	827	4.1886423152335
NM_001004308	340595	-2.19650507001869
NM_178175	340596	-3.37798202056103
NR_110399	101928437	-6.02592095956823
NM_000640	3598	-3.02836280667042
NM_016383	51213	-5.31013161875677
NM_001256761	3358	-6.47785944219213
NR_130730	642776	0.0932070689008564
NM_000686	186	-5.97453405500327
NM_007231	11254	1.58643169089991
NM_001017978	203413	1.61622711448122
NM_144658	139818	-0.359424710593091
NM_173798	170261	-6.41444090678995
NR_110393	101928287	-3.34038166930346
NM_001560	3597	2.99530914339125
NM_020721	57481	-2.36962042397587
NR_110396	101928336	0.721175317504065
NM_145305	203427	2.78763743962
NR_028443	100303728	-0.984596940550581
NM_001152	292	5.33688726154257
NM_001105576	347454	-0.837053612719647
NM_001008535	158798	-5.6250136140019
NM_006978	7737	2.23121823922859
NM_004541	4694	5.72317623432225
NM_001000	6170	8.37103355468194
NR_002584	26779	-0.793111824669925
NM_024528	79576	3.11041621134255
NM_032498	84528	-4.86156894476674
NM_001099685	727940	-4.64995922400989
NR_027131	158801	-0.800957543996241
NM_139282	158800	-2.12853575152587
NR_126557	104797536	-3.41982758960019
NM_012069	23439	-1.2720534988188
NR_030413	768218	0.0708282693574802
NM_012084	2747	-0.294651245664864
NM_001081550	57187	4.06364993599699
NM_001013628	340578	-2.92459108251298
NR_110409	101928495	1.15428292389906
NM_003399	7512	-1.63097051966083
NM_017413	8862	0.940204016394996
NM_018990	54440	2.56470474350351
NR_130770	101928402	-0.717969237291869
NM_004794	9363	-1.50326239088733
NM_017666	55609	0.315340807954733
NM_016024	51634	3.48485843412181
NM_001004486	347468	-5.10622871156058
NR_026975	286467	1.60692564555308
NM_016521	51270	-2.59950289723764
NM_001448	2239	1.88584741305185
NM_031907	83844	-5.29800668313901
NM_001101357	347475	-1.32824027661633
NM_000194	3251	3.71426321193582
NR_038998	100506757	-2.83296163563483
NR_024607	84848	0.175898010341556
NR_029946	494336	-2.63198097184527
NR_030228	574506	0.128235451235673
NR_110410	101928578	-1.20683799392317
NM_021796	10761	-2.71909458883458
NM_019556	56180	-0.0499348885215515
NM_001163438	644538	0.501543191310602
NM_001078173	441518	2.79667544036645
NR_024493	644596	-0.298431919654784
NR_033941	100129515	-4.03015165609532
NR_103770	100287728	-3.00244620922915
NM_001078171	8933	5.65119229501235
NM_152695	203523	-0.286759808866695
NR_024359	399668	-0.880376586522689
NR_104652	100506790	-2.70976474161498
NM_001017436	441520	-6.31967334196014
NM_173470	93380	1.07874164920248
NM_018666	55511	-3.67091549512894
NR_046740	100874118	-4.64789487384752
NM_182540	203522	1.3565785050594
NM_001291543	101060211	-5.44274142502086
NM_001727	680	-6.38241810568124
NM_153834	139378	-2.90371034202678
NM_016267	51442	4.66533195827063
NM_000074	959	-0.445030411645669
NM_004840	9459	-1.62511407008522
NM_003413	7547	-3.82486572272955
NR_026935	158696	-3.15383880593659
NR_002735	26787	1.39348317204978
NR_028597	6719	-5.00330639497813
NM_005369	4168	-5.87817251156252
NM_001271560	389895	-5.878249889996
NM_005634	6658	-6.63892185887261
NR_038405	100129662	-1.60428116224326
NM_004065	1038	2.65274005900918
NM_032461	728695	-4.51082771547058
NM_012317	23641	5.23606876387293
NM_005462	9947	-4.89025165349473
NM_016249	51438	-0.898971088421518
NM_032417	64648	-2.92741764951195
NM_001009609	139067	-6.37967980922426
NM_177456	139081	-2.46673299484921
NR_037183	619455	-1.67608339854835
NM_013453	30014	-4.19196392799321
NM_145662	728712	-4.20428165420043
NM_001012989	389898	-3.46750173299688
NM_004709	9142	-5.9327428647756
NR_030233	574511	-3.22616336584774
NM_152578	158521	-6.24590794414573
NR_027455	100131434	1.17396723059499
NM_005365	4108	-0.93135912207601
NM_001164415	100130086	-2.14874146024043
NM_016153	100506164	-1.47467631239499
NR_109813	101241891	-6.16798599985654
NR_102703	101410537	-4.17316309157195
NM_001013845	541578	2.85471377412476
NR_027456	100272228	1.23993434167529
NM_000252	4534	0.726514450581305
NM_003828	8776	-1.97942776924412
NM_001017980	203547	2.31412541730987
NM_005140	1260	-5.35028620763679
NM_033085	89885	-3.67441243701911
NM_018558	55879	-2.56284575272265
NM_021049	4104	-3.94229264167297
NM_001204811	100533997	-5.66587722491751
NM_021048	4109	-0.788905607994566
NM_004961	2564	2.72990488019889
NR_029638	407009	0.057148450748844
NM_000808	2556	-4.20966532224852
NM_005361	4101	-6.33288314185677
NM_153488	266740	-3.56102928769073
NR_073432	100130935	-4.5275225878286
NM_005362	4102	-0.588074522663671
NM_004344	1069	4.02451811526227
NM_032882	84968	-0.362025078365742
NM_004988	4100	-5.99996887753302
NM_001136273	139735	-3.23758102851
NM_080701	11219	2.78153702808193
NM_001080485	10838	1.62662215802822
NM_001395	1852	0.68340983762375
NM_000033	215	4.17223406464869
NM_001711	633	8.65723011816476
NR_130768	100996465	-2.75949983804485
NM_002910	5973	2.45764265569413
NM_003492	8269	2.26535852667442
NR_036174	100422987	-0.111797762951257
NR_031757	100313781	1.10174517480848
NM_005334	3054	3.54683888109343
NR_046608	100873990	-4.83069884058856
NM_001145934	8277	-5.35424133490456
NM_000117	2010	4.94769169785702
NR_103768	158960	1.51164131371113
NM_001183	537	5.88408150232025
NM_001493	2664	5.91915866724602
NM_004699	9130	5.89374245284684
NR_106917	102465517	5.31820589444655
NM_006014	8270	3.9571865461689
NM_014235	8266	3.97764812958459
NM_017514	55558	4.65522479827387
NR_027402	286967	-1.83254323679561
NM_001327	1485	0.586741857795161
NM_139250	246100	0.371738067013481
NM_023934	65991	2.41755063470899
NR_002984	677835	-1.31711147200517
NM_001018024	100272147	2.64995793056057
NM_001018025	4515	-0.876991910024991
NM_001017991	474381	-1.06463429515
NM_080720	83740	-5.11595970634785
NM_012151	8263	3.18348512012011
NR_036049	100302111	8.04551796799731
NM_171998	116442	-2.5635111941456
NM_001289	1193	0.857038025959467
NM_001017990	474382	-4.26332263659626
NR_109985	101927830	-1.41435098672216
NR_110561	727856	-1.77780810247733
NR_039991	100507404	-1.62128039463215
NR_000011	26778	6.38525807683417
NM_001008	6192	-6.19424985292688
NR_028062	5616	-1.8157856694796
NR_033667	352887	-4.47629221886389
NR_001545	64595	-4.75637647353775
NM_181880	353513	-4.48226867580564
NM_001206850	22829	-6.50471973797833
NR_046504	100874056	-5.25833976183901
NM_001146705	8284	-5.99046731439689
NM_001282471	100533178	-3.33841181525849
NR_110413	101929148	-2.03086738887603
NR_001555	84559	-3.34272329252789
NR_001554	114758	-2.66401970678361
NR_002195	401634	-3.35180359150673
NM_005465	10000	1.60560699248507
NM_005466	10001	1.45578430627767
NM_014249	10002	-2.71829388235451
NM_001300930	10003	-3.98817760628811
NR_130724	100038246	-3.47653539288397
NR_047532	100048912	1.92692872223892
NM_001012752	10006	1.71654836616839
NM_006777	10009	0.944331923709361
NR_034011	100093630	4.41868216085373
NM_001199135	10010	3.10644878803972
NM_001288711	100101467	1.14352084195783
NR_045587	10011	2.85723822248421
NR_047517	100124700	-0.646763560582765
NR_024250	100125556	-0.362975307892911
NR_024499	100126270	-5.42122766258037
NR_004431	100126793	-1.11265241943294
NR_110663	100128139	-5.45946811979788
NR_036522	100128252	2.06190943265467
NR_038461	100128420	-2.21730224388605
NR_046284	100128511	-0.538791482070881
NR_024562	100128675	0.605139603479446
NR_023389	100128782	0.599905993269093
NR_027274	100128788	0.0918685270325124
NR_103456	100129195	-0.323074128989342
NR_033992	100129250	0.405705969896776
NR_126016	100129461	-0.912704775089599
NM_001136570	100129583	-2.57036254983246
NR_034093	100129827	-3.66210086093906
NR_036511	100129917	2.00225015931508
NM_001292024	100129940	0.452693062116304
NR_027336	100130015	2.4629082559044
NR_024486	100130093	1.12801407776655
NR_038446	100130231	-0.708430560627187
NM_001282448	100130348	-2.08697254521891
NR_122045	100130417	-0.624118464389928
NR_028340	100130522	-1.82564437814259
NR_027412	100130581	0.393772614243925
NR_024483	100130717	-0.768933949647093
NM_001195032	100130967	-1.6059942724599
NR_108106	100131060	-4.76696636674135
NR_034121	100131067	0.200653566497306
NR_040059	100131089	-0.40703068017765
NR_034013	100131176	-2.06179540567013
NM_001113207	100131187	4.39808710614235
NR_024421	100131213	-0.6998514292105
NR_046370	100131626	-1.98223236027651
NM_001256155	100131755	-0.967004596803664
NM_001171155	100131801	5.56132454175495
NM_001290210	100131827	0.532711153515816
NR_120497	100132159	-1.29864635396983
NR_033389	100132215	-0.543594776874547
NR_038327	100132288	2.12936423909312
NM_001039703	100132406	1.29769004332009
NR_103851	100132529	-3.37008000966896
NR_024476	100132707	-0.668419155026406
NR_103741	100132815	0.641444116541903
NR_033652	100132891	-2.33458818413371
NR_038832	100133311	-0.078179146177523
NM_013230	100133941	7.84384288934891
NR_024434	100133991	0.620696809731633
NM_005474	10014	3.26938971350402
NR_021492	100144603	0.217366435922417
NM_013374	10015	3.10039521091278
NM_013232	10016	3.50139975496568
NM_138625	10018	-0.275732425120552
NM_001291424	10019	1.55679904066117
NR_024462	100190938	1.27379657787494
NM_001252338	1002	0.0310659368094922
NM_001190384	10020	0.751098400211916
NR_046260	100216479	-0.173732403894055
NR_037872	100233156	1.68601995857669
NM_005480	10024	3.50544801421442
NR_026682	100268168	0.960526519248122
NR_117101	100270680	-2.38477084352854
NR_027501	100286844	-1.23858997406784
NR_130729	100287177	-0.0360881944191142
NR_027345	100287569	-0.111801318096173
NR_040070	100287616	-0.64476710706026
NR_037864	100287722	1.43262560696468
NM_006327	100287932	4.20127719755895
NM_001242690	100288413	-0.312111865067456
NR_034090	100288486	-2.13130026560571
NR_038253	100288637	0.0665387387046662
NR_038099	100288695	1.57248521949395
NR_125380	100288798	-1.02340477613356
NR_046290	100289092	0.333477659239307
NM_001195543	100289187	-1.98131795696447
NR_036531	100289373	-2.03206417021963
NR_102281	100289388	0.502042935768928
NM_183238	100289635	1.33707816668456
NR_037178	100294145	-2.80877736549418
NM_001164469	100302736	-3.37905015349386
NR_028399	100303453	-4.74373704804478
NR_037841	100379174	-4.27978471496314
NM_001042618	10038	2.16934108695357
NM_001003931	10039	1.71296001368759
NM_001003681	10042	3.19118468793466
NM_001256296	100423062	7.51432030708365
NM_005488	10043	4.26424323763817
NM_001142531	10044	2.67383179373048
NM_005491	10046	0.148368444414439
NM_058246	10049	3.98301142155468
NR_034077	100499177	2.18065936639712
NM_033646	1005	-6.01746353028881
NM_005495	10050	-3.42665872062302
NM_001197114	100505385	1.52555486876686
NR_110428	100505592	-2.57620246592337
NR_110096	100505616	0.350689041709913
NR_102741	100505636	-2.14165336449176
NR_046255	100505641	3.5593212070184
NR_040772	100505666	1.36804929201614
NR_038301	100505687	-0.519372465826088
NR_038306	100505702	-1.52248546775452
NR_038316	100505746	1.17685841346498
NR_120599	100505758	-5.17188391649905
NR_038938	100505761	2.05039313606581
NR_038339	100505783	0.941908806751336
NR_037880	100505876	3.35669227645176
NR_038343	100505881	-0.562671743199372
NR_105019	100505894	-0.192796332590148
NR_037585	100505929	-3.81273955786467
NR_103549	100505994	1.2081295493696
NR_120394	100505996	-2.70090411899872
NR_110434	100506007	-1.80056391930775
NR_104622	100506022	-1.14424793322038
NR_038431	100506054	0.307652884322706
NR_040042	100506068	-1.91304691880324
NR_103732	100506076	-0.584111815129164
NM_001039083	100506084	-3.46616131375667
NR_103786	100506108	-1.73872198923802
NR_120685	100506119	2.48319717177258
NR_110019	100506125	-2.63332365481775
NM_001305225	100506127	0.367358708990327
NR_110614	100506161	-2.22274968389333
NR_038980	100506207	-1.43925436696254
NR_038879	100506215	-0.370407438425726
NR_110153	100506299	-1.311410065779
NR_038366	100506311	1.22187849496449
NR_103856	100506325	-0.266494630111297
NR_110439	100506365	2.44282480735784
NR_038886	100506385	1.623164192971
NR_040011	100506388	-3.21681835681331
NR_103744	100506392	2.37988748211328
NR_038894	100506428	0.669996247671577
NR_038228	100506451	-0.247776429082733
NR_110025	100506465	-5.04330789256891
NR_038900	100506492	-3.02297984509793
NR_103554	100506495	-1.43773256555811
NM_001195125	100506581	-0.330108805604477
NR_104184	100506603	3.95373932026491
NR_109997	100506637	1.19094056966611
NM_001205255	100506658	1.28826205179029
NR_109864	100506674	-1.32036222687094
NR_040055	100506686	-0.347162068398593
NR_104615	100506688	0.0484633223077807
NR_046325	100506696	3.54991579097056
NR_038957	100506714	1.56663538571135
NR_126339	100506753	0.178050705083307
NR_117098	100506775	-4.06470182661534
NR_038415	100506779	-3.58933801903737
NR_121654	100506826	-0.196520659727573
NR_038271	100506866	-2.19573829006432
NR_038274	100506874	-1.69931301939008
NR_038279	100506930	3.12853022639431
NR_040092	100506990	2.04866422762491
NR_038283	100506994	0.363227855942985
NR_045181	100507135	-2.35089783007557
NR_045634	100507171	-0.262110734976462
NR_038292	100507173	0.593343625696899
NR_037600	100507217	2.82853459435551
NR_038111	100507246	3.69112969497679
NR_121608	100507291	0.0408141006505807
NR_047574	100507297	-0.286751475188903
NR_120682	100507316	1.23004027989936
NR_108061	100507347	5.57811654462898
NR_040019	100507410	-3.41066309256723
NR_121621	100507420	-1.49920093106047
NR_108063	100507428	-1.02438129951879
NR_038250	100507433	-0.591291820436423
NM_000247	100507436	0.834904756561372
NR_125384	100507437	0.816342116686506
NR_037174	100507463	1.97071891153421
NR_121623	100507477	-4.48454281725376
NR_040047	100507495	-2.28435472447054
NR_110953	100507540	-3.58071237809639
NR_037170	100507547	-3.08277507561157
NR_038244	100507557	-2.48654715113181
NR_125916	100507582	-0.331255294667499
NR_102759	100507602	2.10935819452898
NM_001287251	100507607	2.55796859736499
NR_108071	100507633	-1.54365334944502
NR_108065	100507642	0.0896576771573417
NR_046227	100509894	-0.493278924417821
NM_005496	10051	4.53148798586997
NM_005497	10052	0.485570013076786
NM_001198845	100526737	0.271105371393782
NM_001270517	100526739	-1.96874563759591
NM_001199104	100526794	-3.71970164224657
NR_037612	100526833	3.28482911601928
NM_001199577	100527949	-1.22101943739474
NR_037633	100527950	-2.29861288589087
NR_037639	100527960	0.516793323113378
NM_001199662	100527963	0.455370083625802
NM_001199782	100528030	0.0518943944400219
NM_001202425	100529215	-3.15173576576959
NM_001204099	100529251	-2.94829821589232
NM_001202559	100529261	1.10697186846009
NM_005498	10053	4.3717025130044
NM_001203261	100532726	0.635233200455923
NM_001204088	100532736	-3.08500203518356
NM_001204268	100533181	-3.00971113811713
NR_037924	100533496	-2.87849324858681
NR_037929	100533975	-0.0557241939288918
NM_005500	10055	3.80373590779216
NM_005687	10056	3.22231163820611
NM_005688	10057	2.38471262553012
NM_001278466	10059	2.55523836979904
NM_007189	10061	2.59686319486595
NR_038202	100616530	-3.20784574492562
NR_038258	100616668	-1.51659957182787
NM_001130102	10062	2.90524080470875
NR_103486	100628315	-0.0323096842458942
NR_046224	100652730	-3.24134362194213
NR_045127	100652739	-1.45433669023421
NM_001290117	100652748	2.2534967021174
NR_103841	100652865	-1.83082604643148
NM_001243541	100653515	0.21176903443299
NM_005698	10067	4.29969104766089
NM_001145057	10068	2.00778658591033
NM_005700	10072	2.08006589810916
NM_001042588	10073	3.00078710967198
NR_045409	100750325	-0.92488828196197
NM_133178	10076	2.88175079553822
NM_005706	10078	3.76696521837598
NM_001018100	100820829	-0.162616438726194
NM_005709	10083	0.00877405304718903
NM_001032382	10084	4.1157411137691
NR_047469	100846978	7.00894602737216
NM_001278642	10085	0.643066817455503
NR_045787	100861402	2.17377248079646
NM_001278094	100861519	-3.99068297234637
NM_031361	10087	0.949860781996961
NR_049776	100873969	-4.26063177697551
NR_104029	100874048	0.21099943941218
NR_046541	100874068	-1.8930245117922
NR_046650	100874091	-0.625800768003424
NR_047477	100874185	-4.16229567381897
NR_051993	100874195	-0.179750350062129
NR_046661	100874205	-1.37100068421981
NR_046724	100874214	1.06313128555832
NR_110056	100874278	-0.599923913374585
NM_001142654	100885848	0.0528317269881783
NR_051965	100887750	-1.51223056504827
NM_005714	10089	-1.64978719679421
NM_005717	10092	5.45451276147956
NM_001198780	10093	4.85372498396699
NM_001278556	10094	6.02009365506961
NM_005721	10096	3.70272724953574
NM_005722	10097	4.72379020622553
NM_005724	10099	3.45980847109367
NR_121628	100996286	-2.84489635899977
NR_121635	100996301	-0.111956641213732
NR_073180	100996307	-2.93747887554162
NM_001277304	100996331	-6.48898255700638
NR_121633	100996348	-0.0374609623785693
NR_103828	100996567	-0.874939876213435
NR_102271	100996569	-5.94299713079522
NR_110618	100996570	-3.73590942799414
NR_110163	100996579	-2.07507150577672
NM_001109	101	2.8666468855395
NM_012225	10101	4.3590967349856
NM_005726	10102	2.56405408423478
NR_073170	101055625	-4.57008322467846
NR_126417	101060264	1.1828540105131
NR_110896	101060544	-1.71242041369747
NR_120611	101060691	1.93315198279175
NM_005731	10109	6.17938569355634
NM_016276	10110	-0.32696233351979
NR_073457	101101775	-3.04548523279623
NM_001278163	10114	1.6985064105308
NM_001220490	1012	-0.63461076378397
NM_005737	10123	4.11464689429466
NM_212460	10124	1.42042640215729
NM_001277059	101243544	-3.59001425036272
NM_005739	10125	0.0125274622815565
NM_005742	10130	5.54519373840094
NM_001272049	10131	4.61780000366352
NM_021980	10133	3.49428368957955
NM_001139441	10134	6.0117463031271
NM_006047	10137	0.637536242686064
NM_005748	10138	0.590638751790628
NM_001267548	10139	3.02883006080322
NM_001243885	10140	2.71357316338667
NR_126519	10141	-4.38117557533983
NR_102706	101410538	3.45874209517082
NR_102711	101410543	-3.43068409632614
NM_005751	10142	4.53419558521342
NM_005752	10143	-5.56559119412115
NM_014883	10144	0.0727554506291475
NM_005754	10146	2.41365003951577
NM_001017392	10147	3.04073337183746
NM_005756	10149	-1.7784357237063
NM_004063	1015	-3.23656526564874
NM_207304	10150	2.56205651403333
NM_005759	10152	1.98705096490402
NR_037687	10154	0.856838248419017
NM_006989	10156	3.28978654005125
NM_005766	10160	4.69714636015696
NM_001162498	10161	1.03067682843729
NM_001201404	10163	4.42078178020984
NM_005769	10164	-2.3988915783936
NM_014251	10165	1.6563037155854
NR_104321	101669767	-0.32865010737253
NM_001024855	10168	0.10947915700333
NM_001199878	10169	4.14266232045219
NM_001798	1017	2.48557825193439
NM_001142271	10170	-1.53812657893735
NM_005772	10171	1.52555376998174
NM_001018003	10174	5.09843372142901
NR_036569	101752399	4.61390525806961
NM_014253	10178	-4.27306373146375
NM_001286045	10179	-0.0649603218562093
NM_001167582	10180	3.98680533860308
NR_103849	101805492	1.21367063074315
NR_036627	10181	4.10928257763795
NM_005781	10188	5.42572570962409
NR_109885	101926888	-0.883544323830499
NR_104636	101926960	-0.808930554166285
NR_110054	101926963	-1.34109629006291
NR_110065	101927021	-0.724450001119874
NR_110204	101927027	1.57968544097326
NR_110665	101927034	2.56369674078654
NR_110208	101927043	-1.59790862441534
NR_120615	101927049	-6.04046542213674
NR_125396	101927056	0.40152821842105
NR_109875	101927100	-2.38087336797347
NR_109993	101927111	-1.20044437738167
NR_120510	101927125	-1.64922368873881
NR_110689	101927151	1.00791999073108
NR_120411	101927155	-0.778957704360269
NR_110217	101927196	-2.74708911954098
NR_110772	101927275	-1.68049623953243
NR_047502	101927288	-1.79009891869732
NR_125883	101927305	-1.95714935479817
NR_110589	101927318	1.52235126860515
NR_110774	101927323	-2.8686546727822
NR_110383	101927352	-1.84429118634457
NR_125942	101927412	-1.44886235555766
NR_125417	101927459	-3.44503560955537
NR_120384	101927465	-5.05391377803394
NR_121213	101927477	-4.75336795689278
NR_110226	101927482	-2.98053305627953
NR_110087	101927497	-3.85770667867162
NR_110633	101927498	-5.06327737350116
NR_110177	101927597	0.569242445967577
NR_110706	101927599	0.475822167622538
NR_108047	101927612	-0.30033050221749
NR_110707	101927621	-0.892312568286588
NR_110007	101927631	0.12894688111855
NR_110720	101927667	1.79124056816095
NR_110273	101927750	-1.5845250217358
NR_110816	101927755	-1.21685639615434
NR_125962	101927765	0.979571865339748
NR_121673	101927774	2.31495416844347
NR_110417	101927780	-3.24280008742359
NR_110120	101927811	-0.540533680325927
NR_125426	101927815	-3.22595728897854
NR_110932	101927817	-2.70356939353686
NR_120455	101927905	1.05866300830646
NR_120631	101927944	1.20884211928974
NR_105049	101927953	-1.06400911192677
NR_125846	101927972	-2.34175675729241
NR_110167	101927992	-3.84385723044512
NR_110186	101928022	-5.63011838115955
NR_120459	101928062	0.491720722009428
NR_121674	101928085	0.43936239433833
NR_121568	101928099	1.36113025329024
NR_125949	101928118	2.89239093113176
NR_109972	101928122	-5.01651010921884
NR_120326	101928134	-4.07971454221967
NR_110532	101928153	-1.573277321519
NR_109922	101928158	-2.00176457210723
NR_110199	101928243	1.47016795831205
NR_104661	101928248	-6.00451670795013
NR_125855	101928304	-2.00353995324078
NR_125953	101928324	-2.08751922324373
NR_120529	101928443	-3.92666390732512
NR_110403	101928469	-5.57244952270085
NR_120512	101928545	-3.62609327758496
NR_110847	101928674	-0.116202703003789
NR_110848	101928710	-3.31008960371396
NR_110093	101928731	-2.79122824960565
NR_110942	101928736	0.0320231687454315
NR_120339	101928784	-1.3576642326236
NR_120558	101928812	-4.41800912619925
NR_120562	101928837	-1.7269300266676
NR_110725	101928846	0.559802911609043
NR_125967	101928979	-2.17502940852546
NR_125973	101929023	-3.06471746549468
NR_125429	101929066	-1.7056924007922
NR_126368	101929074	1.11328911300169
NR_120576	101929089	-1.35144456909655
NR_110717	101929120	-4.24360718526341
NR_121190	101929127	-1.15839323284572
NR_125977	101929147	2.98205102692185
NR_046726	101929198	-4.11870419976836
NR_110151	101929335	-3.33581426041487
NR_120577	101929340	-2.15314603639941
NR_121598	101929351	-1.22590391428328
NR_110249	101929378	-2.85804383493037
NR_110946	101929387	-2.5868181631137
NR_120658	101929397	-5.05140732113083
